x,y
1.0,1.286457e-05
0.95112056,-0.30881986
0.8089661,-0.5878553
0.5878725,-0.8089536
0.3088401,-0.951114
8.410114e-06,-1.0
-0.3088241,-0.9511192
-0.5878589,-0.8089635
-0.8089562,-0.58786887
-0.95111537,-0.30883583
-1.0,-3.955659e-06
-0.9511178,0.30882832
-0.80896086,0.5878625
-0.5878653,0.8089588
-0.3088316,0.95111674
4.9879594e-07,1.0
0.30883256,0.95111644
0.5878661,0.80895823
0.80896145,0.5878617
0.9511181,0.30882737
1.0,-4.953251e-06
0.9511151,-0.3088368
0.8089556,-0.5878697
0.5878581,-0.8089641
0.30882314,-0.9511195
-9.407706e-06,-1.0
-0.30884102,-0.9511137
-0.5878733,-0.808953
-0.8089667,-0.5878545
-0.95112085,-0.3088189
-1.0,1.3862162e-05
-0.9511123,0.30884528
-0.80895036,0.5878769
-0.58785087,0.8089693
-0.30881467,0.9511222
1.8316616e-05,1.0
0.3088495,0.9511109
0.5878805,0.8089478
0.80897194,0.5878473
0.9511236,0.3088104
1.0,-2.2771072e-05
0.9511095,-0.30885375
0.8089452,-0.5878841
0.58784366,-0.80897456
0.30880618,-0.95112497
-2.7225527e-05,-1.0
-0.30885798,-0.95110816
-0.5878877,-0.80894256
-0.8089772,-0.5878401
-0.95112634,-0.30880195
-1.0,3.167998e-05
-0.9511068,0.3088622
-0.80893993,0.58789134
-0.58783644,0.8089798
-0.30879772,0.9511277
3.6134436e-05,1.0
0.30886644,0.9511054
0.5878949,0.8089373
0.80898243,0.58783287
0.95112914,0.3087935
1.0,-4.0588893e-05
0.95110404,-0.30887067
0.8089347,-0.58789855
0.58782923,-0.808985
0.30878925,-0.9511305
-4.5043347e-05,-1.0
-0.30887493,-0.9511027
-0.5879021,-0.80893207
-0.8089876,-0.58782566
-0.9511319,-0.308785
-1.0,4.94978e-05
-0.9511013,0.30887917
-0.80892944,0.58790576
-0.5878221,0.80899024
-0.30924514,0.95098233
5.395226e-05,1.0
0.3088834,0.95109993
0.58790934,0.8089268
0.80899286,0.58781844
0.9509837,0.3092409
1.0,-5.8406713e-05
0.95109856,-0.30888763
0.8089242,-0.5879129
0.58781487,-0.8089955
0.30923668,-0.95098513
-6.286117e-05,-1.0
-0.30889186,-0.9510972
-0.58791655,-0.8089216
-0.8089981,-0.58781123
-0.9509865,-0.30923244
-1.0,6.7315625e-05
-0.95109576,0.3088961
-0.80891895,0.5879201
-0.58780766,0.80900073
-0.3092282,0.9509879
7.1770075e-05,1.0
0.30890036,0.9510944
0.58792377,0.80891633
0.80900335,0.587804
0.95098925,0.30922398
1.0,-7.622453e-05
0.951093,-0.3089046
0.8089137,-0.58792734
0.58780044,-0.809006
0.30921975,-0.9509906
-8.067899e-05,-1.0
-0.30890882,-0.95109165
-0.587931,-0.8089111
-0.8090086,-0.5877968
-0.950992,-0.3092155
-1.0,8.513344e-05
-0.9510903,0.30891305
-0.80890846,0.58793455
-0.58779323,0.8090112
-0.30921125,0.95099336
8.95879e-05,1.0
0.30891728,0.9510889
0.5879382,0.8089059
0.80901384,0.5877896
0.95099473,0.30920702
1.0,-9.4042356e-05
0.95108753,-0.30892152
0.8089033,-0.58794177
0.587786,-0.80901647
0.3092028,-0.9509961
-9.849681e-05,-1.0
-0.30892578,-0.95108616
-0.5879454,-0.80890065
-0.8090191,-0.5877824
-0.95099753,-0.30919856
-1.0,0.000102951264
-0.9510848,0.30893
-0.80889803,0.587949
-0.5877788,0.80902165
-0.30919433,0.9509989
0.00010740572,1.0
0.30893424,0.9510834
0.58795255,0.8088954
0.8090243,0.58777523
0.9510003,0.3091901
1.0,-0.00011186017
0.95108205,-0.30893847
0.8088928,-0.5879562
0.5877716,-0.8090269
0.30918583,-0.95100164
-0.00011631463,-1.0
-0.3089427,-0.9510806
-0.58795977,-0.80889016
-0.8090295,-0.587768
-0.951003,-0.3091816
-1.0,0.00012076908
-0.95107925,0.30894694
-0.80888754,0.5879634
-0.5877644,0.80903214
-0.30917737,0.9510044
0.00012522354,1.0
0.30895117,0.9510779
0.587967,0.8088849
0.80903476,0.5877608
0.95100576,0.30917314
1.0,-0.000129678
0.9510765,-0.30895543
0.8088823,-0.5879706
0.5877572,-0.8090374
0.3091689,-0.9510071
-0.00013413245,-1.0
-0.30895966,-0.95107514
-0.5879742,-0.8088797
-0.80904,-0.5877536
-0.9510085,-0.30916467
-1.0,0.00013858691
-0.95107377,0.3089639
-0.80887705,0.5879778
-0.58774996,0.80904263
-0.30916044,0.9510099
0.00014304135,1.0
0.30896813,0.9510724
0.5879814,0.8088744
0.80904526,0.5877464
0.9510113,0.30915618
1.0,-0.00014749581
0.951071,-0.30897236
0.8091588,-0.58759
0.58774275,-0.8090479
0.30915195,-0.9510127
-0.00015195027,-1.0
-0.3089766,-0.95106965
-0.5875936,-0.80915624
-0.8090505,-0.58773917
-0.95101404,-0.30914772
-1.0,0.00015640473
-0.9510683,0.30898085
-0.8091536,0.5875972
-0.58773553,0.8090531
-0.30914348,0.9510154
0.00016085918,1.0
0.30898508,0.9510669
0.58760077,0.809151
0.8090557,0.58773196
0.9510168,0.30913925
1.0,-0.00016531363
0.95106554,-0.30898932
0.8091484,-0.5876044
0.5877284,-0.8090583
0.30913502,-0.95101815
-0.00016976809,-1.0
-0.30899355,-0.9510641
-0.587608,-0.80914575
-0.80906093,-0.58772475
-0.9510195,-0.3091308
-1.0,0.00017422254
-0.95106274,0.30899778
-0.8091431,0.5876116
-0.58772117,0.80906355
-0.30912653,0.9510209
0.000178677,1.0
0.309002,0.95106137
0.5876152,0.8091405
0.8090662,0.58771753
0.95102227,0.3091223
1.0,-0.00018313146
0.95106,-0.30900624
0.8091379,-0.5876188
0.58771396,-0.8090688
0.30911806,-0.9510237
-0.00018758592,-1.0
-0.3090105,-0.9510586
-0.5876224,-0.80913526
-0.8090714,-0.5877103
-0.95102507,-0.30911383
-1.0,0.00019204036
-0.95105726,0.30901474
-0.80913264,0.58762604
-0.58770674,0.80907404
-0.3091096,0.95102644
0.00019649482,1.0
0.30901897,0.9510559
0.5876296,0.80913
0.80907667,0.5877031
0.9510278,0.30910537
1.0,-0.00020094927
0.9510545,-0.3090232
0.80912745,-0.58763325
0.58769953,-0.8090793
0.30910113,-0.9510292
-0.00020540373,-1.0
-0.30902743,-0.95105314
-0.5876368,-0.8091248
-0.8090819,-0.5876959
-0.95103055,-0.30909687
-1.0,0.00020985819
-0.9510518,0.30903167
-0.8091222,0.58764046
-0.5876923,0.80908453
-0.30909264,0.9510319
0.00021431263,1.0
0.3090359,0.95105034
0.58764404,0.8091196
0.80908716,0.5876887
0.9510333,0.3090884
1.0,-0.00021876709
0.951049,-0.30904016
0.80911696,-0.5876477
0.5876851,-0.8090897
0.30908418,-0.95103467
-0.00022322155,-1.0
-0.3090444,-0.9510476
-0.58765125,-0.80911434
-0.80909234,-0.5876815
-0.95103604,-0.30907995
-1.0,0.000227676
-0.9510462,0.30904862
-0.8091117,0.5876548
-0.5876779,0.80909497
-0.3090757,0.95103747
0.00023213046,1.0
0.30905285,0.95104486
0.58765846,0.8091091
0.8090976,0.5876743
0.95103884,0.30907145
1.0,-0.00023658492
0.9510435,-0.3090571
0.80910647,-0.58766204
0.5876707,-0.8091002
0.30906722,-0.9510402
-0.00024103936,-1.0
-0.30906132,-0.9510421
-0.5876657,-0.80910385
-0.80910283,-0.5876671
-0.9510416,-0.309063
-1.0,-0.00024278743
-0.95104074,0.30906558
-0.8091012,0.58766925
-0.5876635,0.80910546
-0.30905876,0.95104295
-0.00023833297,1.0
0.3090698,0.9510394
0.5876729,0.8090986
0.8091081,0.5876599
0.9510443,0.30905452
1.0,0.00023387851
0.951038,-0.30907404
0.80909604,-0.58767647
0.58765626,-0.8091107
0.3090503,-0.9510457
0.00022942405,-1.0
-0.30907828,-0.95103663
-0.5876801,-0.8090934
-0.8091133,-0.5876527
-0.95104706,-0.30904606
-1.0,-0.0002249696
-0.9510352,0.3090825
-0.8090908,0.5876837
-0.58764905,0.80911595
-0.3090418,0.95104843
-0.00022051514,1.0
0.30908674,0.95103383
0.5876873,0.8090882
0.80911857,0.5876455
0.9510498,0.30903757
1.0,0.0002160607
0.95103246,-0.30909097
0.80908555,-0.5876909
0.58764184,-0.80912113
0.30903333,-0.95105124
0.00021160624,-1.0
-0.30909523,-0.9510311
-0.5876945,-0.8090829
-0.80912375,-0.58763826
-0.9510526,-0.3090291
-1.0,-0.00020715178
-0.9510297,0.30909947
-0.8090803,0.5876981
-0.5876346,0.8091264
-0.30902487,0.951054
-0.00020269732,1.0
0.3091037,0.95102835
0.58770174,0.8090777
0.809129,0.58763105
0.95105535,0.30902064
1.0,0.00019824287
0.951027,-0.30910793
0.80907506,-0.5877053
0.5876274,-0.8091316
0.3090164,-0.9510567
0.00019378842,-1.0
-0.30911216,-0.9510256
-0.5877089,-0.80907243
-0.80913424,-0.58762383
-0.9510581,-0.30901214
-1.0,-0.00018933396
-0.95102423,0.3091164
-0.8090698,0.5877125
-0.58762026,0.80913687
-0.3090079,0.95105946
-0.00018487951,1.0
0.30912063,0.95102286
0.5877161,0.8090672
0.8091395,0.5876166
0.95106083,0.30900368
1.0,0.00018042505
0.95102143,-0.3091249
0.80906457,-0.58771974
0.58761305,-0.8091421
0.30899945,-0.9510622
0.00017597059,-1.0
-0.30912912,-0.95102006
-0.5877233,-0.809062
-0.80914474,-0.5876094
-0.9510636,-0.30899522
-1.0,-0.00017151613
-0.9510187,0.30913335
-0.8090594,0.58772695
-0.58760583,0.80914736
-0.308991,0.95106494
-0.00016706169,1.0
0.30913758,0.9510173
0.5877305,0.80905676
0.80915,0.5876022
0.9510664,0.30898672
1.0,0.00016260723
0.95101595,-0.3091418
0.80905414,-0.58773416
0.5875986,-0.80915254
0.3089825,-0.95106775
0.00015815278,-1.0
-0.30914605,-0.9510146
-0.58773774,-0.8090515
-0.80915517,-0.587595
-0.9510691,-0.30897826
-1.0,-0.00015369832
-0.9510132,0.30915028
-0.8090489,0.5877414
-0.5875914,0.8091578
-0.30897403,0.9510705
-0.00014924386,1.0
0.30915454,0.95101184
0.58774495,0.80904627
0.8091604,0.5875878
0.95107186,0.3089698
1.0,0.00014478942
0.95101047,-0.30915877
0.80904365,-0.5877486
0.5879792,-0.80887604
0.30896556,-0.9510732
0.00014033496,-1.0
-0.309163,-0.95100904
-0.58775216,-0.809041
-0.80887866,-0.5879756
-0.9510746,-0.30896133
-1.0,-0.0001358805
-0.95100766,0.30916724
-0.8090384,0.58775574
-0.587972,0.8088813
-0.30895707,0.951076
-0.00013142604,1.0
0.30917147,0.9510063
0.5877594,0.8090358
0.8088839,0.5879684
0.95107734,0.30895284
1.0,0.00012697159
0.9510049,-0.3091757
0.80903316,-0.58776295
0.58796483,-0.8088865
0.3089486,-0.9510787
0.00012251713,-1.0
-0.30917993,-0.95100355
-0.5877666,-0.80903053
-0.80888915,-0.5879612
-0.9510801,-0.30894437
-1.0,-0.00011806268
-0.9510022,0.3091842
-0.80902797,0.58777016
-0.5879576,0.8088918
-0.30894014,0.9510815
-0.00011360823,1.0
0.30918843,0.9510008
0.5877738,0.80902535
0.8088944,0.587954
0.9510829,0.3089359
1.0,0.00010915377
0.95099944,-0.30919266
0.8090227,-0.5877774
0.5879504,-0.808897
0.30893165,-0.95108426
0.00010469931,-1.0
-0.3091969,-0.95099807
-0.587781,-0.8090201
-0.8088996,-0.5879468
-0.9510856,-0.30892742
-1.0,-0.00010024486
-0.9509967,0.30920112
-0.8090175,0.5877846
-0.5879432,0.8089022
-0.30892318,0.951087
-9.5790405e-05,1.0
0.30920535,0.95099527
0.5877882,0.80901486
0.8089048,0.58793956
0.95108837,0.30891895
1.0,9.133595e-05
0.9509939,-0.3092096
0.80901223,-0.5877918
0.587936,-0.80890745
0.30891472,-0.95108974
8.68815e-05,-1.0
-0.30921385,-0.9509925
-0.58779544,-0.8090096
-0.8089101,-0.58793235
-0.9510911,-0.3089105
-1.0,-8.242704e-05
-0.95099115,0.30921808
-0.809007,0.587799
-0.5879288,0.8089127
-0.30890626,0.9510925
-7.797258e-05,1.0
0.3092223,0.9509898
0.5878026,0.80900437
0.8089153,0.5879252
0.95109385,0.308902
1.0,7.351813e-05
0.9509884,-0.30922654
0.80900174,-0.5878062
0.58792156,-0.80891794
0.30889776,-0.9510952
6.906367e-05,-1.0
-0.30923077,-0.95098704
-0.5878098,-0.8089991
-0.80892056,-0.587918
-0.9510966,-0.30889353
-1.0,-6.4609216e-05
-0.95098567,0.309235
-0.8089965,0.58781344
-0.58791435,0.8089232
-0.3088893,0.951098
-6.0154765e-05,1.0
0.30923924,0.9509843
0.587817,0.8089939
0.8089258,0.5879108
0.9510994,0.30888507
1.0,5.5700308e-05
0.95098287,-0.3092435
0.8089913,-0.58782065
0.58790714,-0.80892843
0.30888084,-0.95110077
5.1245854e-05,-1.0
-0.30924773,-0.9509815
-0.5878242,-0.8089887
-0.80893105,-0.58790356
-0.95110214,-0.30887657
-1.0,-4.67914e-05
-0.95113105,0.30878758
-0.80898607,0.58782786
-0.5878999,0.8089337
-0.30887234,0.9511035
-4.2336942e-05,1.0
0.30879182,0.9511297
0.58783144,0.80898345
0.8089363,0.58789635
0.9511049,0.3088681
1.0,3.7882488e-05
0.9511283,-0.30879605
0.8089808,-0.5878351
0.5878927,-0.80893886
0.30886388,-0.95110625
3.3428034e-05,-1.0
-0.30880028,-0.9511269
-0.58783865,-0.8089782
-0.8089415,-0.58788913
-0.9511076,-0.30885965
-1.0,-2.8973578e-05
-0.9511255,0.3088045
-0.8089756,0.5878423
-0.58788556,0.8089441
-0.3088554,0.951109
-2.4519124e-05,1.0
0.30880877,0.95112413
0.58784586,0.80897295
0.8089467,0.5878819
0.95111036,0.30885115
1.0,2.0064668e-05
0.95112276,-0.308813
0.80897033,-0.58784944
0.58787835,-0.80894935
0.30884692,-0.95111173
1.5610212e-05,-1.0
-0.30881724,-0.9511214
-0.5878531,-0.8089677
-0.808952,-0.5878747
-0.9511131,-0.3088427
-1.0,-1.1155758e-05
-0.95112,0.30882147
-0.8089651,0.58785665
-0.58787113,0.8089546
-0.30883846,0.95111454
-6.701303e-06,1.0
0.3088257,0.95111865
0.5878603,0.80896246
0.8089572,0.5878675
0.9511159,0.30883422
1.0,2.2468478e-06
0.9511173,-0.30882993
0.80895984,-0.58786386
0.5878639,-0.80895984
0.30883,-0.9511173
-2.2076074e-06,-1.0
-0.3088342,-0.9511159
-0.5878675,-0.8089572
-0.80896246,-0.5878603
-0.95111865,-0.30882576
-1.0,6.6620623e-06
-0.95111454,0.30883843
-0.8089546,0.5878711
-0.5878567,0.8089651
-0.3088215,0.95112
1.1116517e-05,1.0
0.30884266,0.95111316
0.5878747,0.80895203
0.8089677,0.5878531
0.9511214,0.30881727
1.0,-1.5570973e-05
0.9511118,-0.3088469
0.8089494,-0.5878783
0.5878495,-0.80897033
0.30881304,-0.95112276
-2.0025427e-05,-1.0
-0.30885112,-0.9511104
-0.5878819,-0.8089468
-0.80897295,-0.5878459
-0.95112413,-0.3088088
-1.0,2.4479883e-05
-0.951109,0.30885535
-0.80894417,0.5878855
-0.5878423,0.8089756
-0.30880457,0.9511255
2.8934339e-05,1.0
0.30885962,0.9511076
0.5878891,0.80894154
0.80897814,0.5878387
0.9511269,0.30880034
1.0,-3.3388795e-05
0.95110625,-0.30886385
0.8089389,-0.5878927
0.5878351,-0.80898076
0.30879608,-0.95112824
-3.784325e-05,-1.0
-0.30886808,-0.9511049
-0.5878963,-0.8089363
-0.8089834,-0.5878315
-0.9511296,-0.30879185
-1.0,4.2297703e-05
-0.9511035,0.3088723
-0.8089337,0.5878999
-0.58782786,0.808986
-0.3087876,0.951131
4.6752157e-05,1.0
0.30887654,0.95110214
0.5879035,0.80893105
0.80898863,0.5878243
0.9509815,0.30924776
1.0,-5.1206614e-05
0.95110077,-0.30888078
0.80892843,-0.58790714
0.58782065,-0.80899125
0.30924353,-0.95098287
-5.566107e-05,-1.0
-0.308885,-0.9510994
-0.5879107,-0.8089258
-0.8089939,-0.5878171
-0.95098424,-0.3092393
-1.0,6.0115523e-05
-0.951098,0.30888927
-0.8089232,0.58791435
-0.58781344,0.8089965
-0.30923507,0.9509856
6.456998e-05,1.0
0.3088935,0.95109665
0.5879179,0.80892056
0.8089991,0.58780986
0.95098704,0.3092308
1.0,-6.9024434e-05
0.9510953,-0.30889773
0.80891794,-0.58792156
0.5878062,-0.80900174
0.30922657,-0.9509884
-7.347889e-05,-1.0
-0.30890197,-0.9510939
-0.58792514,-0.8089153
-0.80900437,-0.58780265
-0.9509898,-0.30922234
-1.0,7.793334e-05
-0.9510925,0.3089062
-0.80891275,0.5879287
-0.5877991,0.809007
-0.3092181,0.95099115
8.23878e-05,1.0
0.30891043,0.9510911
0.58793235,0.80891013
0.8090096,0.58779544
0.9509925,0.30921388
1.0,-8.684226e-05
0.95108974,-0.3089147
0.8089075,-0.5879359
0.58779186,-0.80901223
0.30920964,-0.9509939
-9.129671e-05,-1.0
-0.30891892,-0.95108837
-0.58793956,-0.8089049
-0.80901486,-0.5877882
-0.95099527,-0.3092054
-1.0,9.5751166e-05
-0.951087,0.30892316
-0.80890226,0.58794314
-0.58778465,0.8090174
-0.30920115,0.95099664
0.000100205616,1.0
0.3089274,0.9510856
0.5879468,0.80889964
0.80902004,0.587781
0.950998,0.30919692
1.0,-0.000104660074
0.95108426,-0.30893162
0.808897,-0.58795035
0.58777744,-0.80902267
0.3091927,-0.95099944
-0.00010911453,-1.0
-0.30893585,-0.9510829
-0.587954,-0.8088944
-0.8090253,-0.5877738
-0.9510008,-0.30918846
-1.0,0.00011356898
-0.9510815,0.3089401
-0.8088918,0.58795756
-0.5877702,0.8090279
-0.30918422,0.9510022
0.00011802344,1.0
0.30894434,0.95108014
0.5879612,0.80888915
0.80903053,0.5877666
0.95100355,0.30918
1.0,-0.0001224779
0.9510788,-0.30894858
0.8088865,-0.5879648
0.587763,-0.80903316
0.30917576,-0.9510049
-0.00012693235,-1.0
-0.3089528,-0.95107734
-0.58796835,-0.8088839
-0.8090358,-0.5877594
-0.9510063,-0.3091715
-1.0,0.0001313868
-0.951076,0.30895704
-0.8088813,0.587972
-0.5877558,0.8090384
-0.30916727,0.95100766
0.00013584126,1.0
0.30896127,0.9510746
0.58797556,0.80887866
0.809041,0.5877522
0.95100904,0.30916303
1.0,-0.00014029571
0.9510732,-0.3089655
0.80887604,-0.5879792
0.5877486,-0.80904365
0.3091588,-0.9510104
-0.00014475017,-1.0
-0.30896977,-0.95107186
-0.5875878,-0.8091605
-0.80904627,-0.587745
-0.9510118,-0.30915457
-1.0,0.00014920463
-0.9510705,0.308974
-0.80915785,0.58759135
-0.5877414,0.8090489
-0.30915034,0.9510132
0.00015365909,1.0
0.30897823,0.9510691
0.587595,0.8091552
0.80905145,0.5877378
0.9510146,0.3091461
1.0,-0.00015811353
0.95106775,-0.30898246
0.8091526,-0.58759856
0.58773416,-0.8090541
0.30914184,-0.95101595
-0.00016256799,-1.0
-0.3089867,-0.9510664
-0.5876022,-0.80915
-0.8090567,-0.5877306
-0.9510173,-0.3091376
-1.0,0.00016702244
-0.951065,0.30899093
-0.80914736,0.5876058
-0.58772695,0.8090593
-0.30913338,0.9510187
0.0001714769,1.0
0.3089952,0.95106363
0.5876094,0.80914474
0.80906194,0.5877234
0.95102006,0.30912915
1.0,-0.00017593136
0.9510622,-0.30899942
0.8091421,-0.587613
0.58771974,-0.80906457
0.30912492,-0.95102143
-0.00018038582,-1.0
-0.30900365,-0.95106083
-0.5876166,-0.8091395
-0.8090672,-0.58771616
-0.9510228,-0.30912068
-1.0,0.00018484026
-0.95105946,0.30900788
-0.80913687,0.5876202
-0.5877125,0.8090698
-0.30911645,0.9510242
0.00018929472,1.0
0.30901212,0.9510581
0.5876238,0.80913424
0.80907243,0.58770895
0.9510256,0.3091122
1.0,-0.00019374918
0.9510567,-0.30901635
0.8091317,-0.5876274
0.5877054,-0.80907506
0.30910796,-0.951027
-0.00019820363,-1.0
-0.30902058,-0.95105535
-0.587631,-0.80912906
-0.8090777,-0.58770174
-0.95102835,-0.30910373
-1.0,0.00020265809
-0.951054,0.30902484
-0.80912644,0.5876346
-0.58769816,0.8090803
-0.3090995,0.9510297
0.00020711253,1.0
0.30902907,0.9510526
0.5876382,0.8091238
0.8090829,0.5876945
0.9510311,0.30909526
1.0,-0.00021156699
0.95105124,-0.3090333
0.8091212,-0.58764184
0.58769095,-0.8090855
0.30909103,-0.95103246
-0.00021602145,-1.0
-0.30903754,-0.95104986
-0.5876454,-0.80911857
-0.8090881,-0.5876873
-0.95103383,-0.3090868
-1.0,0.00022047591
-0.9510485,0.30904177
-0.80911595,0.58764905
-0.58768374,0.80909073
-0.30908254,0.9510352
0.00022493037,1.0
0.309046,0.95104706
0.5876526,0.8091133
0.80909336,0.5876801
0.9510366,0.3090783
1.0,-0.00022938481
0.9510457,-0.30905023
0.8091107,-0.58765626
0.5876765,-0.809096
0.30907407,-0.95103794
-0.00023383927,-1.0
-0.3090545,-0.9510443
-0.58765984,-0.8091081
-0.8090986,-0.5876729
-0.9510393,-0.30906984
-1.0,0.00023829372
-0.95104295,0.30905873
-0.80910546,0.5876635
-0.5876693,0.8091012
-0.3090656,0.95104074
0.00024274818,1.0
0.30906296,0.9510416
0.58766705,0.80910283
0.80910385,0.5876657
0.9510421,0.30906138
1.0,0.00024107861
0.9510402,-0.3090672
0.8091003,-0.5876707
0.5876621,-0.80910647
0.30905712,-0.9510435
0.00023662415,-1.0
-0.30907142,-0.95103884
-0.58767426,-0.80909765
-0.8091091,-0.58765846
-0.95104486,-0.30905288
-1.0,-0.0002321697
-0.95103747,0.30907565
-0.809095,0.58767784
-0.5876549,0.8091117
-0.30904865,0.9510462
-0.00022771524,1.0
0.30907992,0.9510361
0.5876815,0.8090924
0.80911434,0.5876513
0.9510476,0.30904442
1.0,0.0002232608
0.9510347,-0.30908415
0.8090898,-0.58768505
0.5876477,-0.8091169
0.3090402,-0.951049
0.00021880634,-1.0
-0.30908838,-0.9510333
-0.5876887,-0.80908716
-0.8091195,-0.5876441
-0.95105034,-0.30903596
-1.0,-0.00021435188
-0.9510319,0.3090926
-0.80908453,0.58769226
-0.58764046,0.80912215
-0.30903172,0.9510517
-0.00020989742,1.0
0.30909684,0.95103055
0.5876959,0.8090819
0.80912477,0.5876369
0.9510531,0.30902746
1.0,0.00020544296
0.9510292,-0.30910107
0.8090793,-0.5876995
0.58763325,-0.8091274
0.30902323,-0.9510545
0.00020098852,-1.0
-0.3091053,-0.9510278
-0.5877031,-0.80907667
-0.80913,-0.5876297
-0.9510559,-0.309019
-1.0,-0.00019653406
-0.95102644,0.30910957
-0.80907404,0.5877067
-0.58762604,0.80913264
-0.30901477,0.95105726
-0.0001920796,1.0
0.3091138,0.95102507
0.5877103,0.8090714
0.80913526,0.58762246
0.9510586,0.30901054
1.0,0.00018762515
0.9510237,-0.30911803
0.8090688,-0.5877139
0.5876188,-0.8091379
0.3090063,-0.95106
0.00018317069,-1.0
-0.30912226,-0.9510223
-0.58771753,-0.80906624
-0.8091405,-0.58761525
-0.95106137,-0.30900207
-1.0,-0.00017871623
-0.95102096,0.3091265
-0.8090636,0.5877211
-0.5876116,0.8091431
-0.3089978,0.95106274
-0.00017426179,1.0
0.30913073,0.9510195
0.58772475,0.809061
0.80914575,0.58760804
0.9510641,0.30899358
1.0,0.00016980733
0.95101815,-0.30913496
0.80905837,-0.5877283
0.5876044,-0.8091483
0.30898935,-0.9510655
0.00016535287,-1.0
-0.30913922,-0.9510168
-0.5877319,-0.80905575
-0.80915093,-0.5876008
-0.95106685,-0.3089851
-1.0,-0.00016089842
-0.9510154,0.30914345
-0.8090531,0.58773553
-0.58759725,0.80915356
-0.30898088,0.9510682
-0.00015644396,1.0
0.3091477,0.95101404
0.5877391,0.8090505
0.8091562,0.5875936
0.95106965,0.30897665
1.0,0.00015198952
0.9510127,-0.30915192
0.8090479,-0.58774275
0.58759004,-0.8091588
0.3089724,-0.951071
0.00014753506,-1.0
-0.30915615,-0.9510113
-0.5877463,-0.80904526
-0.8088744,-0.58798146
-0.9510724,-0.30896816
-1.0,-0.0001430806
-0.9510099,0.30916038
-0.80904263,0.58774996
-0.5879778,0.80887705
-0.30896392,0.95107377
-0.00013862614,1.0
0.3091646,0.95100856
0.58775353,0.80904
0.8088797,0.58797425
0.95107514,0.3089597
1.0,0.00013417169
0.9510072,-0.30916888
0.8090374,-0.5877572
0.5879706,-0.8088823
0.30895546,-0.9510765
0.00012971723,-1.0
-0.3091731,-0.95100576
-0.58776075,-0.80903476
-0.8088849,-0.58796704
-0.9510779,-0.30895123
-1.0,-0.00012526278
-0.9510044,0.30917734
-0.8090322,0.5877644
-0.5879634,0.80888754
-0.308947,0.95107925
-0.00012080833,1.0
0.30918157,0.951003
0.58776796,0.8090296
0.80889016,0.5879598
0.9510806,0.30894274
1.0,0.00011635387
0.95100164,-0.3091858
0.80902696,-0.5877716
0.5879562,-0.8088927
0.3089385,-0.951082
0.00011189941,-1.0
-0.30919003,-0.9510003
-0.5877752,-0.80902433
-0.80889535,-0.5879526
-0.95108336,-0.30893427
-1.0,-0.00010744496
-0.9509989,0.30919427
-0.8090217,0.58777875
-0.58794904,0.808898
-0.30893004,0.9510848
-0.0001029905,1.0
0.30919853,0.95099753
0.5877824,0.8090191
0.8089006,0.5879454
0.95108616,0.3089258
1.0,9.8536046e-05
0.95099616,-0.30920276
0.80901647,-0.58778596
0.5879418,-0.8089032
0.30892158,-0.95108753
9.4081595e-05,-1.0
-0.309207,-0.9509948
-0.5877896,-0.80901384
-0.80890584,-0.5879382
-0.9510889,-0.3089173
-1.0,-8.962714e-05
-0.95099336,0.30921122
-0.8090112,0.5877932
-0.5879346,0.80890846
-0.30891308,0.9510903
-8.517268e-05,1.0
0.30921546,0.950992
0.5877968,0.8090086
0.8089111,0.587931
0.95109165,0.30890885
1.0,8.071823e-05
0.9509906,-0.3092197
0.809006,-0.5878004
0.5879274,-0.8089137
0.30890462,-0.951093
7.626377e-05,-1.0
-0.30922392,-0.95098925
-0.587804,-0.80900335
-0.80891633,-0.58792377
-0.9510944,-0.3089004
-1.0,-7.180932e-05
-0.9509879,0.30922818
-0.80900073,0.5878076
-0.5879202,0.80891895
-0.30889615,0.95109576
-6.7354864e-05,1.0
0.3092324,0.9509865
0.58781123,0.8089981
0.8089216,0.58791655
0.95109713,0.30889192
1.0,6.2900406e-05
0.95098513,-0.30923665
0.80899554,-0.5878148
0.587913,-0.8089242
0.30888766,-0.9510985
5.8445952e-05,-1.0
-0.30924088,-0.95098376
-0.58781844,-0.8089929
-0.8089268,-0.5879094
-0.9510999,-0.30888343
-1.0,-5.3991498e-05
-0.9509824,0.3092451
-0.8089903,0.587822
-0.58790576,0.80892944
-0.3088792,0.9511013
-4.9537044e-05,1.0
0.30878496,0.9511319
0.5878256,0.8089877
0.80893207,0.5879022
0.9511027,0.30887496
1.0,4.5082586e-05
0.9511305,-0.3087892
0.80898505,-0.58782923
0.58789855,-0.8089346
0.30887073,-0.95110404
4.0628132e-05,-1.0
-0.30879343,-0.95112914
-0.5878328,-0.80898243
-0.80893725,-0.587895
-0.9511054,-0.3088665
-1.0,-3.617368e-05
-0.95112777,0.3087977
-0.8089798,0.58783644
-0.58789134,0.8089399
-0.30886224,0.9511068
-3.171922e-05,1.0
0.30880192,0.9511264
0.58784,0.8089772
0.8089425,0.58788776
0.95110816,0.308858
1.0,2.7264767e-05
0.951125,-0.30880615
0.80897456,-0.58784366
0.5878841,-0.8089451
0.30885378,-0.9511095
2.2810313e-05,-1.0
-0.30881038,-0.9511236
-0.58784723,-0.80897194
-0.80894774,-0.58788055
-0.9511109,-0.30884954
